ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10702758,HZ458818,10/03/2016 01:20:00 AM,072XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0334,003,7,43,08B,1194812,1857891,2016,10/10/2016 03:48:36 PM,41.764971149,-87.561511321,"(41.764971149, -87.561511321)"
10702753,HZ458812,10/03/2016 01:21:00 AM,063XX S GREENWOOD AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0314,003,20,42,03,1184502,1862946,2016,10/10/2016 03:48:36 PM,41.779090182,-87.599141734,"(41.779090182, -87.599141734)"
10702745,HZ458810,10/03/2016 01:30:00 AM,016XX E 79TH ST,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,OTHER,false,false,0414,004,8,43,03,1189026,1852775,2016,11/05/2016 03:45:30 PM,41.751072904,-87.582881895,"(41.751072904, -87.582881895)"
10703639,HZ459598,10/03/2016 01:30:00 AM,022XX N LINCOLN PARK WEST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1814,018,43,7,07,1173888,1915352,2016,10/10/2016 03:48:36 PM,41.923138354,-87.636494322,"(41.923138354, -87.636494322)"
10702675,HZ458817,10/03/2016 01:30:00 AM,011XX E 87TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0412,004,8,44,08B,1185285,1847528,2016,10/10/2016 03:48:36 PM,41.736763314,-87.596755181,"(41.736763314, -87.596755181)"
10702713,HZ458823,10/03/2016 01:40:00 AM,030XX S HOMAN AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1032,010,22,30,04A,1154181,1884223,2016,10/10/2016 03:48:36 PM,41.838133808,-87.709735877,"(41.838133808, -87.709735877)"
10702704,HZ458816,10/03/2016 01:42:00 AM,033XX N HALSTED ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1924,019,44,6,08B,1170327,1922601,2016,10/10/2016 03:48:36 PM,41.943108594,-87.649366085,"(41.943108594, -87.649366085)"
10702734,HZ458822,10/03/2016 01:50:00 AM,013XX W 41ST ST,0820,THEFT,$500 AND UNDER,STREET,true,false,0924,009,11,61,06,1168037,1877576,2016,10/10/2016 03:48:36 PM,41.819606475,-87.659083078,"(41.819606475, -87.659083078)"
10705228,HZ458866,10/03/2016 02:00:00 AM,012XX W 109TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,2234,022,34,75,08B,1169975,1832167,2016,10/10/2016 03:48:36 PM,41.694956295,-87.65329049,"(41.694956295, -87.65329049)"
10703450,HZ459366,10/03/2016 02:00:00 AM,022XX W 63RD ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0825,008,15,66,03,1162366,1862817,2016,10/10/2016 03:48:36 PM,41.779226153,-87.680297995,"(41.779226153, -87.680297995)"
10702727,HZ458831,10/03/2016 02:00:00 AM,074XX N ODELL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1611,016,41,9,06,1126396,1948760,2016,10/10/2016 03:48:36 PM,42.015739961,-87.810249566,"(42.015739961, -87.810249566)"
10702757,HZ458867,10/03/2016 02:05:00 AM,002XX N LA CROSSE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1532,015,28,25,06,1144003,1901147,2016,10/10/2016 03:48:36 PM,41.884772177,-87.746659866,"(41.884772177, -87.746659866)"
10702740,HZ458828,10/03/2016 02:15:00 AM,012XX N ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,1433,014,1,24,08B,1165496,1908475,2016,10/10/2016 03:48:36 PM,41.90445042,-87.667525455,"(41.90445042, -87.667525455)"
10702706,HZ458834,10/03/2016 02:19:00 AM,118XX S PRAIRIE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,0532,005,9,53,04A,1180036,1826610,2016,10/10/2016 03:48:36 PM,41.67948321,-87.61662353,"(41.67948321, -87.61662353)"
10702754,HZ458827,10/03/2016 02:20:00 AM,061XX S INDIANA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0311,003,20,40,03,1178649,1864443,2016,10/10/2016 03:48:36 PM,41.783333227,-87.620553696,"(41.783333227, -87.620553696)"
10703097,HZ459025,10/03/2016 02:29:00 AM,031XX W BELMONT AVE,0610,BURGLARY,FORCIBLE ENTRY,MEDICAL/DENTAL OFFICE,false,false,1733,017,33,21,05,1155044,1921114,2016,10/10/2016 03:48:36 PM,41.93934905,-87.70557876,"(41.93934905, -87.70557876)"
10702743,HZ458830,10/03/2016 02:30:00 AM,015XX S CALIFORNIA BLVD,0810,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,true,false,1023,010,28,29,06,1157932,1892551,2016,10/16/2016 03:50:07 PM,41.860911204,-87.695744714,"(41.860911204, -87.695744714)"
10702786,HZ458833,10/03/2016 02:30:00 AM,052XX W AUGUSTA BLVD,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,1524,015,37,25,03,1141273,1906160,2016,10/10/2016 03:48:36 PM,41.898579232,-87.756561222,"(41.898579232, -87.756561222)"
10702730,HZ458832,10/03/2016 02:33:00 AM,031XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1412,014,35,21,08B,1153179,1920639,2016,10/10/2016 03:48:36 PM,41.938082886,-87.712445834,"(41.938082886, -87.712445834)"
10704026,HZ458837,10/03/2016 02:54:00 AM,0000X W ELM ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,1824,018,42,8,14,1175574,1908080,2016,10/10/2016 03:48:36 PM,41.90314591,-87.630518388,"(41.90314591, -87.630518388)"
10726250,HZ485297,10/03/2016 03:00:00 AM,109XX S HALSTED ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,NURSING HOME/RETIREMENT HOME,false,false,2233,022,34,49,17,1172930,1832289,2016,10/27/2016 03:51:06 PM,41.69522655,-87.642467755,"(41.69522655, -87.642467755)"
10706732,HZ463371,10/03/2016 03:00:00 AM,012XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0132,001,2,33,06,1177422,1894769,2016,10/10/2016 03:48:36 PM,41.866578077,-87.624134464,"(41.866578077, -87.624134464)"
10703361,HZ459157,10/03/2016 03:00:00 AM,061XX S GREEN ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,RESIDENCE,false,false,0712,007,16,68,03,1171684,1864269,2016,10/10/2016 03:48:36 PM,41.78301135,-87.646094726,"(41.78301135, -87.646094726)"
10702747,HZ458847,10/03/2016 03:00:00 AM,022XX E 87TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0412,004,8,48,08B,1192571,1847728,2016,10/10/2016 03:48:36 PM,41.737137914,-87.570055531,"(41.737137914, -87.570055531)"
10702741,HZ458851,10/03/2016 03:00:00 AM,0000X N HOMAN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,1123,011,28,27,14,1153708,1900256,2016,10/10/2016 03:48:36 PM,41.882139587,-87.71104513,"(41.882139587, -87.71104513)"
10703031,HZ459022,10/03/2016 03:15:00 AM,070XX S CHAPPEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0331,003,5,43,08B,1191097,1858648,2016,10/10/2016 03:48:36 PM,41.767139085,-87.575103159,"(41.767139085, -87.575103159)"
10702760,HZ458852,10/03/2016 03:15:00 AM,060XX S HONORE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,0714,007,15,67,14,1165056,1864532,2016,10/10/2016 03:48:36 PM,41.783875853,-87.670387675,"(41.783875853, -87.670387675)"
10704117,HZ458843,10/03/2016 03:19:00 AM,020XX W 70TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,true,0735,007,17,67,26,1164047,1858235,2016,10/10/2016 03:48:36 PM,41.766617329,-87.674263985,"(41.766617329, -87.674263985)"
10704025,HZ460020,10/03/2016 03:28:00 AM,0000X W ILLINOIS ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1831,018,42,8,08B,1175702,1903591,2016,10/10/2016 03:48:36 PM,41.890824988,-87.630183362,"(41.890824988, -87.630183362)"
10702715,HZ458839,10/03/2016 03:29:00 AM,025XX W CERMAK RD,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1034,010,25,31,05,1159920,1889320,2016,10/10/2016 03:48:36 PM,41.852004263,-87.688536253,"(41.852004263, -87.688536253)"
10702739,HZ458844,10/03/2016 03:30:00 AM,020XX W 70TH ST,0460,BATTERY,SIMPLE,RESIDENCE,false,false,0735,007,17,67,08B,1164047,1858235,2016,10/10/2016 03:48:36 PM,41.766617329,-87.674263985,"(41.766617329, -87.674263985)"
22822,HZ458845,10/03/2016 03:34:00 AM,001XX N CENTRAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1512,015,29,25,01A,1139023,1900544,2016,10/10/2016 03:48:36 PM,41.883209435,-87.764962093,"(41.883209435, -87.764962093)"
10708373,HZ465391,10/03/2016 04:00:00 AM,036XX N OSCEOLA AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,1631,016,36,17,06,1125767,1923218,2016,10/10/2016 03:48:36 PM,41.945660578,-87.81313493,"(41.945660578, -87.81313493)"
10703727,HZ459805,10/03/2016 04:00:00 AM,002XX E ILLINOIS ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,false,false,1834,018,42,8,11,1177997,1903665,2016,10/10/2016 03:48:36 PM,41.890976131,-87.621752835,"(41.890976131, -87.621752835)"
10703726,HZ459786,10/03/2016 04:00:00 AM,002XX E ILLINOIS ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1834,018,42,8,06,1177997,1903665,2016,10/10/2016 03:48:36 PM,41.890976131,-87.621752835,"(41.890976131, -87.621752835)"
10703493,HZ459374,10/03/2016 04:00:00 AM,073XX S EUCLID AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0333,003,5,43,06,1190316,1856560,2016,10/10/2016 03:48:36 PM,41.761428298,-87.578033,"(41.761428298, -87.578033)"
10703101,HZ458965,10/03/2016 04:00:00 AM,014XX S KOLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1011,010,24,29,14,1147615,1892812,2016,10/10/2016 03:48:36 PM,41.861831423,-87.733609782,"(41.861831423, -87.733609782)"
10702895,HZ458951,10/03/2016 04:00:00 AM,008XX E 42ND ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0214,002,4,36,06,1182525,1877346,2016,10/10/2016 03:48:36 PM,41.818651072,-87.605942793,"(41.818651072, -87.605942793)"
10702750,HZ458850,10/03/2016 04:00:00 AM,006XX N WELLS ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,ALLEY,false,false,1832,018,42,8,03,1174623,1904527,2016,10/10/2016 03:48:36 PM,41.893417619,-87.634117932,"(41.893417619, -87.634117932)"
10702954,HZ458978,10/03/2016 04:01:00 AM,055XX S CARPENTER ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0712,007,16,68,26,1170261,1867979,2016,10/10/2016 03:48:36 PM,41.793223108,-87.65120397,"(41.793223108, -87.65120397)"
10702746,HZ458853,10/03/2016 04:15:00 AM,087XX S COLFAX AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0423,004,7,46,03,1195004,1847627,2016,10/10/2016 03:48:36 PM,41.736801203,-87.561145235,"(41.736801203, -87.561145235)"
10702774,HZ458857,10/03/2016 04:17:00 AM,077XX S SOUTH SHORE DR,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,false,true,0421,004,7,43,04B,1197175,1854844,2016,10/10/2016 03:48:36 PM,41.756551463,-87.552951751,"(41.756551463, -87.552951751)"
10702773,HZ458858,10/03/2016 04:20:00 AM,087XX S BURLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0424,004,7,46,08B,1199184,1847721,2016,10/10/2016 03:48:36 PM,41.736955209,-87.545828233,"(41.736955209, -87.545828233)"
10702775,HZ458873,10/03/2016 04:30:00 AM,026XX S LEAVITT ST,0810,THEFT,OVER $500,OTHER,false,false,1034,010,25,31,06,1162123,1886474,2016,10/10/2016 03:48:36 PM,41.844148868,-87.680530044,"(41.844148868, -87.680530044)"
10702771,HZ458859,10/03/2016 04:35:00 AM,018XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1922,019,47,5,08B,1163415,1923932,2016,10/10/2016 03:48:36 PM,41.94690946,-87.674733431,"(41.94690946, -87.674733431)"
10702749,HZ458860,10/03/2016 04:40:00 AM,024XX N RUTHERFORD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2512,025,36,18,08B,1131009,1915523,2016,10/10/2016 03:48:36 PM,41.924455676,-87.794044738,"(41.924455676, -87.794044738)"
10702996,HZ458874,10/03/2016 04:45:00 AM,058XX S FAIRFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0824,008,16,63,08B,1159041,1865806,2016,10/10/2016 03:48:36 PM,41.787497032,-87.692406181,"(41.787497032, -87.692406181)"
10704548,HZ460539,10/03/2016 05:00:00 AM,055XX W VAN BUREN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,1522,015,29,25,14,1139637,1897466,2016,10/10/2016 03:48:36 PM,41.874751822,-87.762782554,"(41.874751822, -87.762782554)"
10704382,HZ460468,10/03/2016 05:00:00 AM,021XX W LEXINGTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,1225,012,25,28,14,1162296,1896746,2016,10/10/2016 03:48:36 PM,41.872332627,-87.679608149,"(41.872332627, -87.679608149)"
10704171,HZ458885,10/03/2016 05:00:00 AM,050XX S PRAIRIE AVE,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,false,false,0224,002,3,38,05,1178892,1871731,2016,10/10/2016 03:48:36 PM,41.803326653,-87.619440895,"(41.803326653, -87.619440895)"
10702769,HZ458865,10/03/2016 05:05:00 AM,076XX S HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0621,006,17,71,07,1172288,1854297,2016,10/10/2016 03:48:36 PM,41.755633717,-87.644173224,"(41.755633717, -87.644173224)"
10702964,HZ458869,10/03/2016 05:27:00 AM,012XX N ASHLAND AVE,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,CLEANING STORE,false,false,1433,014,1,24,03,1165496,1908465,2016,10/10/2016 03:48:36 PM,41.904422979,-87.66752574,"(41.904422979, -87.66752574)"
10703256,HZ459145,10/03/2016 05:30:00 AM,002XX N WELLS ST,0870,THEFT,POCKET-PICKING,STREET,false,false,0122,001,42,32,06,1174694,1901831,2016,10/10/2016 03:48:36 PM,41.886018055,-87.633937881,"(41.886018055, -87.633937881)"
10702973,HZ458882,10/03/2016 05:37:00 AM,005XX N CICERO AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1111,011,28,25,05,1144267,1903122,2016,10/10/2016 03:48:36 PM,41.890186852,-87.745640737,"(41.890186852, -87.745640737)"
10704907,HZ461189,10/03/2016 05:40:00 AM,014XX W DIVISION ST,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,GAS STATION,false,false,1433,014,1,24,03,1166750,1908103,2016,10/10/2016 03:48:36 PM,41.903402827,-87.662929863,"(41.903402827, -87.662929863)"
10703713,HZ459750,10/03/2016 05:45:00 AM,055XX W FULTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1523,015,28,25,14,1139302,1901465,2016,10/10/2016 03:48:36 PM,41.885731702,-87.763915133,"(41.885731702, -87.763915133)"
10702764,HZ458877,10/03/2016 05:45:00 AM,021XX N WHIPPLE ST,0810,THEFT,OVER $500,ALLEY,false,false,1414,014,35,22,06,1155559,1913974,2016,10/10/2016 03:48:36 PM,41.919745982,-87.703878633,"(41.919745982, -87.703878633)"
10742284,HZ502321,10/03/2016 06:00:00 AM,066XX W BELDEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,false,false,2512,025,36,18,14,,,2016,11/05/2016 03:47:16 PM,,,
10703867,HZ459910,10/03/2016 06:00:00 AM,066XX W WELLINGTON AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,true,true,2511,025,36,18,20,1131738,1919219,2016,10/28/2016 03:45:16 PM,41.934585328,-87.791280173,"(41.934585328, -87.791280173)"
10712502,HZ470335,10/03/2016 06:00:00 AM,004XX N MORGAN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1214,012,27,24,06,1169689,1903368,2016,10/13/2016 03:44:32 PM,41.890346152,-87.652272409,"(41.890346152, -87.652272409)"
10704797,HZ459902,10/03/2016 06:00:00 AM,080XX S STONY ISLAND AVE,0810,THEFT,OVER $500,STREET,false,false,0411,004,8,45,06,1188211,1851967,2016,10/10/2016 03:48:36 PM,41.748875144,-87.585894137,"(41.748875144, -87.585894137)"
10703213,HZ459087,10/03/2016 06:00:00 AM,002XX S HOYNE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,1225,012,2,28,02,1162441,1898964,2016,10/10/2016 03:48:36 PM,41.878415984,-87.679013713,"(41.878415984, -87.679013713)"
10702783,HZ458889,10/03/2016 06:10:00 AM,037XX W PALMER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2525,025,35,22,14,1151001,1914361,2016,10/10/2016 03:48:36 PM,41.920898528,-87.72061537,"(41.920898528, -87.72061537)"
10705788,HZ461171,10/03/2016 06:15:00 AM,019XX W MONTEREY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,2212,022,19,75,14,1165742,1830843,2016,10/10/2016 03:48:36 PM,41.691413679,-87.668826246,"(41.691413679, -87.668826246)"
10704865,HZ461180,10/03/2016 06:15:00 AM,091XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2223,022,21,73,14,1172915,1844174,2016,10/10/2016 03:48:36 PM,41.727841063,-87.642173386,"(41.727841063, -87.642173386)"
10706482,HZ462462,10/03/2016 06:25:00 AM,011XX W ALTGELD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,1932,019,43,7,14,1168297,1916764,2016,10/10/2016 03:48:36 PM,41.927135793,-87.656996544,"(41.927135793, -87.656996544)"
10703618,HZ459415,10/03/2016 06:30:00 AM,052XX S CAMPBELL AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,0923,009,14,63,06,1160590,1869894,2016,10/10/2016 03:48:36 PM,41.798683219,-87.686613866,"(41.798683219, -87.686613866)"
10703402,HZ458934,10/03/2016 06:41:00 AM,0000X N LATROBE AVE,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,RESIDENCE,false,true,1522,015,28,25,24,1141384,1899808,2016,10/10/2016 03:48:36 PM,41.881146523,-87.756310411,"(41.881146523, -87.756310411)"
10703005,HZ458938,10/03/2016 06:51:00 AM,063XX S PEORIA DR,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0723,007,16,68,03,1171390,1862990,2016,10/10/2016 03:48:36 PM,41.779508069,-87.647210037,"(41.779508069, -87.647210037)"
10702929,HZ458924,10/03/2016 07:00:00 AM,038XX W 24TH ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,1013,010,22,30,03,1150976,1887781,2016,10/13/2016 03:44:32 PM,41.847960661,-87.721403619,"(41.847960661, -87.721403619)"
10709004,HZ466108,10/03/2016 07:00:00 AM,022XX S ALBANY AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,false,1033,010,24,30,20,1156043,1888896,2016,10/10/2016 03:48:36 PM,41.850919765,-87.702777376,"(41.850919765, -87.702777376)"
10706071,HZ462446,10/03/2016 07:00:00 AM,095XX S STATE ST,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,0511,005,21,49,06,,,2016,10/10/2016 03:48:36 PM,,,
10705526,HZ461734,10/03/2016 07:00:00 AM,041XX W NORTH AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,2534,025,30,23,11,1148308,1910308,2016,10/10/2016 03:48:36 PM,41.909829078,-87.730614779,"(41.909829078, -87.730614779)"
10704799,HZ460962,10/03/2016 07:00:00 AM,066XX S ARTESIAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0832,008,15,66,11,1161185,1860508,2016,10/10/2016 03:48:36 PM,41.772914465,-87.684691533,"(41.772914465, -87.684691533)"
10704730,HZ460886,10/03/2016 07:00:00 AM,087XX S ELIZABETH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),false,false,2222,022,21,71,14,1169519,1846842,2016,10/10/2016 03:48:36 PM,41.735236594,-87.65453645,"(41.735236594, -87.65453645)"
10704640,HZ460675,10/03/2016 07:00:00 AM,005XX S CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1135,011,2,28,05,1159817,1897580,2016,10/10/2016 03:48:36 PM,41.87467265,-87.688686649,"(41.87467265, -87.688686649)"
10704445,HZ460551,10/03/2016 07:00:00 AM,118XX S EWING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),false,false,0433,004,10,55,14,1202184,1827157,2016,10/10/2016 03:48:36 PM,41.680450069,-87.535535443,"(41.680450069, -87.535535443)"
10704405,HZ460495,10/03/2016 07:00:00 AM,050XX N KIMBALL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1712,017,39,13,11,1152809,1933133,2016,10/10/2016 03:48:36 PM,41.972374629,-87.713473539,"(41.972374629, -87.713473539)"
10704274,HZ460383,10/03/2016 07:00:00 AM,001XX N PARKSIDE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,false,1512,015,29,25,20,1138578,1900413,2016,10/10/2016 03:48:36 PM,41.88285803,-87.766599362,"(41.88285803, -87.766599362)"
10704056,HZ459952,10/03/2016 07:00:00 AM,023XX W MC LEAN AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1432,014,32,22,06,1160498,1913507,2016,10/10/2016 03:48:36 PM,41.918363588,-87.685744921,"(41.918363588, -87.685744921)"
10703714,HZ459709,10/03/2016 07:00:00 AM,017XX N LOREL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2532,025,37,25,05,1140460,1911088,2016,10/10/2016 03:48:36 PM,41.912117194,-87.759426266,"(41.912117194, -87.759426266)"
10703607,HZ459572,10/03/2016 07:00:00 AM,085XX S HERMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0614,006,18,71,07,1166167,1848019,2016,10/10/2016 03:48:36 PM,41.738538347,-87.666783454,"(41.738538347, -87.666783454)"
10702921,HZ458914,10/03/2016 07:00:00 AM,020XX W 19TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1234,012,25,31,08B,1163118,1890736,2016,10/10/2016 03:48:36 PM,41.85582341,-87.676758986,"(41.85582341, -87.676758986)"
10703428,HZ459363,10/03/2016 07:04:00 AM,018XX N SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2535,025,30,20,14,1150088,1912017,2016,10/10/2016 03:48:36 PM,41.914484227,-87.724031146,"(41.914484227, -87.724031146)"
10703382,HZ458925,10/03/2016 07:05:00 AM,039XX N SHERIDAN RD,0460,BATTERY,SIMPLE,OTHER,false,false,1923,019,44,6,08B,1168892,1926512,2016,10/10/2016 03:48:36 PM,41.953871834,-87.654526539,"(41.953871834, -87.654526539)"
10703140,HZ458970,10/03/2016 07:15:00 AM,100XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL/MOTEL,false,false,2232,022,34,73,14,1172749,1838296,2016,10/10/2016 03:48:36 PM,41.711714647,-87.642954141,"(41.711714647, -87.642954141)"
10702923,HZ458909,10/03/2016 07:20:00 AM,007XX W 81ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0621,006,21,71,14,1172583,1851157,2016,10/10/2016 03:48:36 PM,41.747010666,-87.643184428,"(41.747010666, -87.643184428)"
10702944,HZ458920,10/03/2016 07:23:00 AM,030XX W 21ST PL,0560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,true,false,1022,010,24,30,08A,1156416,1889559,2016,10/10/2016 03:48:36 PM,41.852731587,-87.701390474,"(41.852731587, -87.701390474)"
10706668,HZ458985,10/03/2016 07:26:00 AM,001XX S WELLS ST,0560,ASSAULT,SIMPLE,STREET,true,false,0122,001,42,32,08A,1174753,1899730,2016,10/10/2016 03:48:36 PM,41.880251467,-87.633784114,"(41.880251467, -87.633784114)"
10704813,HZ459716,10/03/2016 07:30:00 AM,0000X E 76TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0623,006,6,69,26,1178210,1854644,2016,10/12/2016 03:47:21 PM,41.756453698,-87.622460145,"(41.756453698, -87.622460145)"
10704060,HZ459890,10/03/2016 07:30:00 AM,002XX S WABASH AVE,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,false,false,0113,001,42,32,07,1176847,1899289,2016,10/10/2016 03:48:36 PM,41.878994243,-87.626108608,"(41.878994243, -87.626108608)"
10703699,HZ459661,10/03/2016 07:30:00 AM,031XX N NEENAH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2511,025,36,19,05,1132200,1920173,2016,10/10/2016 03:48:36 PM,41.937195186,-87.78956005,"(41.937195186, -87.78956005)"
10703254,HZ459103,10/03/2016 07:30:00 AM,036XX W 56TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0822,008,14,62,05,1153053,1866900,2016,10/10/2016 03:48:36 PM,41.790619525,-87.714332963,"(41.790619525, -87.714332963)"
10703253,HZ459040,10/03/2016 07:30:00 AM,013XX S HARDING AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,1011,010,24,29,04A,1150259,1893586,2016,10/10/2016 03:48:36 PM,41.863904278,-87.723883842,"(41.863904278, -87.723883842)"
10703225,HZ458953,10/03/2016 07:30:00 AM,049XX W BELLE PLAINE AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1624,016,45,15,08A,1142411,1926797,2016,10/10/2016 03:48:36 PM,41.955188193,-87.751867345,"(41.955188193, -87.751867345)"
10703180,HZ459023,10/03/2016 07:30:00 AM,097XX S PRINCETON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0511,005,21,49,26,1176005,1840329,2016,10/10/2016 03:48:36 PM,41.717221223,-87.630969133,"(41.717221223, -87.630969133)"
